Clearness,GHI Actual,GHI Theoretical
0.4,429.26,361.962006
0.38,427.27,343.1268956
0.35,429.51,315.3901453
0.34,430.43,305.703116
0.41,430.12,367.7702482
0.45,421.81,402.7337884
0.49,421.5,437.5216954
0.62,416.31,552.2327468
0.62,413.35,550.8511307
0.39,418.13,345.6232742
0.38,430.84,335.8938571
0.36,434.84,317.3846262
0.32,437.15,281.3725235
0.48,430.95,420.8671064
0.49,427.67,428.465644
0.54,418.68,470.8162634
0.54,415.59,469.4308101
0.47,421.8,407.3603254
0.5,421.7,432.0513184
0.3,424.18,258.4426262
0.35,414.93,300.521505
0.5,411.88,427.9776063
0.21,416.73,179.1810376
0.15,418.91,127.5577894
0.44,409.82,372.9311493
0.6,392.02,506.7966987
0.52,382.91,437.7661635
0.54,375.88,453.004042
0.55,368.18,459.7905405
0.53,372.18,441.4739066
0.56,368.41,464.8318247
0.58,377.86,479.6553506
0.47,391.12,387.2705808
0.55,373.33,451.4751578
0.6,365.57,490.6330652
0.62,364.2,505.023208
0.62,370.61,503.0946451
0.67,365.43,541.5100395
0.68,358.5,547.3791331
0.66,332.15,529.1209946
0.68,320.8,542.8749031
0.61,335.11,485.0529723
0.64,334.88,506.7659587
0.69,344.24,544.0299067
0.7,350.46,549.4970646
0.64,361.71,500.2062624
0.66,344.18,513.5549582
0.62,335.57,480.2762273
0.59,338.52,454.9404444
0.6,337.09,460.5363553
0.62,348.31,474.6322736
0.59,350.65,450.5261242
0.53,348.3,403.5478826
0.52,343.74,394.8692233
0.53,342.95,401.3460964
0.55,356.98,415.357064
0.6,365.86,451.8749963
0.58,372.3,435.6678852
0.52,368.16,389.4339957
0.52,344.48,388.3461325
0.58,333.7,431.9079081
0.59,340.4,438.1115562
0.61,357.89,451.7692024
0.59,347.41,435.6756688
0.59,337.9,434.3262644
0.55,351.96,403.7053184
0.57,351,417.1349923
0.52,352.42,379.5086368
0.62,348.87,451.1529648
0.51,344.37,369.9800729
0.44,344.69,318.1715884
0.59,320.69,425.3525721
0.5,332.25,359.3499126
0.53,331.27,379.8334361
0.61,317.26,435.8234465
0.57,327.63,405.9580239
0.44,340.17,312.3238035
0.39,351.81,275.9649237
0.37,358.61,260.9695737
0.36,370.12,253.169662
0.36,361.84,272.1020236
0.45,362.77,340.0569649
0.47,348.59,355.1706078
0.47,333.95,355.0968952
0.46,334.36,347.5416421
0.48,326.55,362.5768553
0.48,337.34,362.5768553
0.42,355.47,317.1888564
0.45,344.55,339.8734297
0.5,325.98,377.5586822
0.62,320.39,481.3302585
0.57,338.19,442.5133022
0.51,321.5,395.9329546
0.5,313.7,388.1695633
0.49,322.26,380.406172
0.14,370.59,108.6660639
0.45,338.8,349.2837767
0.57,306.41,442.3389174
0.55,313.65,426.8182537
0.52,329.02,403.537258
0.47,351.13,364.663685
0.41,360.84,318.1108741
0.46,345.2,356.9345782
0.38,352.2,294.8008419
0.2,374.73,155.1583379
0.26,374.03,201.7058392
0.42,357.21,325.7682194
0.58,336.63,449.8703982
0.5,364.46,387.7427601
0.51,336.7,395.4976153
0.35,369.67,254.2143141
0.41,358.27,299.3138968
0.57,342.62,418.2219057
0.57,344.73,420.3130308
0.62,339.33,459.4848268
0.66,319.81,491.5268945
0.55,320.09,411.5936732
0.51,327.83,383.492591
0.5,338.55,377.7615164
0.58,331.95,440.2669283
0.55,328.2,419.3911837
0.63,318.24,482.6117363
0.66,315.38,507.9035368
0.63,319.87,486.9153947
0.57,333.02,442.5171927
0.55,350.78,428.8022589
0.6,344.54,469.7887543
0.65,343.66,511.0562234
0.58,368.04,457.9854706
0.62,356.95,491.5686213
0.59,355.55,469.6728447
0.51,359.2,407.6881974
0.6,340.09,481.4866698
0.65,332.29,523.6583767
0.43,373.34,347.829165
0.2,404.85,162.3746566
0.1,398.2,81.49691319
0.61,348.02,499.0084804
0.64,309.23,525.4613321
0.62,320.2,510.8383379
0.63,328.64,520.9828875
0.59,343.85,489.6779845
0.54,361.19,450.3749486
0.42,383.28,352.040858
0.5,374.76,421.0549525
0.55,364.08,465.3276695
0.52,365.05,442.0504088
0.43,381.64,367.2071221
0.3,395.47,257.3414979
0.5,382.73,430.8299701
0.27,388.22,233.6273972
0.59,365.93,512.7136536
0.52,366.13,453.7922568
0.61,363.05,534.509693
0.55,358.42,483.8475257
0.66,349.22,582.9703836
0.65,355.12,576.4299521
0.59,349.47,525.2064377
0.51,368.73,455.7126646
0.62,373.29,556.0372997
0.59,385,531.0514702
0.44,396.64,397.4533406
0.63,372.96,571.083483
0.67,364.68,609.3954055
0.7,353.88,638.8544953
0.66,358.35,604.3724698
0.59,380.02,541.9869474
0.52,397.73,479.1985832
0.64,376.25,591.5316785
0.66,358.4,611.9440273
0.6,380.66,557.7801179
0.55,397.35,512.6224499
0.46,404.34,429.7804057
0.48,405.16,449.6377892
0.56,410.52,525.8051274
0.59,412.94,555.2517956
0.66,401.28,622.5226041
0.68,388.42,642.8128303
0.68,391.33,644.2768134
0.66,395.1,626.5914815
0.57,397.63,542.2769593
0.61,397.27,581.518381
0.59,415.68,563.5232506
0.57,413.02,545.4421778
0.59,396.12,565.6061848
0.58,393.38,557.0692598
0.6,414.97,577.2266403
0.55,439.95,530.0380504
0.52,432.28,501.9214651
0.65,380.09,628.3741191
0.67,379.49,648.6909982
0.6,414.28,581.7251193
0.59,420.77,572.8076751
0.61,415.13,593.0173669
0.55,411.72,535.3752381
0.55,426.75,536.0118534
0.62,424.81,604.9265241
0.62,419.23,605.6547515
0.58,426.47,567.1515752
0.58,420.41,567.7540221
0.64,405.29,627.0848699
0.64,422.3,627.3535593
0.63,415.93,617.8087442
0.64,422.73,627.8714778
0.62,427.16,608.4927115
0.61,435.4,598.9099483
0.6,446.06,589.2690551
0.55,442.05,540.3211002
0.6,431.87,589.6074466
0.62,433.84,609.428266
0.58,439.09,570.2190527
0.58,432.74,570.3226969
0.38,426.17,373.7252136
0.57,425.66,560.6818045
0.23,433.25,226.2594365
0.48,433.83,472.2315697
0.56,441.09,550.9774577
0.62,437.64,610.0072817
0.62,443.83,610.0010892
0.35,457.23,344.3499884
0.63,439.77,619.8158108
0.6,445.51,590.2434594
0.6,447.81,590.1832797
0.6,446.49,590.1194823
0.62,428.72,609.6801774
0.62,424.63,609.5677454
0.57,448.8,560.3026976
0.6,442.96,589.6388569
0.6,441.98,589.4834313
0.62,446.54,608.9694563
0.64,436.51,628.4017498
0.59,451.16,578.97171
0.62,448.68,608.1070811
0.51,450.06,499.9318897
0.41,439.77,401.7051067
0.39,441.32,381.8875862
0.13,443.32,127.2236425
0.32,444.4,312.9836346
0.57,442.49,557.2339495
0.47,449.34,459.170842
0.11,445.42,107.4054096
0.47,447.3,458.6421217
0.38,445.29,370.6343485
0.41,443.1,399.6388447
0.55,443.61,535.7953547
0.53,445.73,515.9753173
0.47,452.45,457.3019097
0.45,453.06,437.5564837
0.4,450.84,388.7432139
0.42,453.46,407.9180083
0.43,452.67,417.3953322
0.45,458.26,436.4895485
0.55,455.49,533.1865875
0.43,460.34,416.5780096
0.45,458.73,435.7123758
0.42,456.35,406.3703616
0.52,456.45,502.8362232
0.5,455.78,483.1456752
0.3,454.2,289.7206626
0.23,451.82,221.9601888
0.23,452.66,221.8323371
0.09,450.79,86.74080746
0.16,451.04,154.1626544
0.33,453.61,317.8777983
0.28,452.63,269.6385254
0.32,456.53,308.0498736
0.34,454.62,327.2398703
0.35,452.62,336.745457
0.46,449.09,442.4538787
0.19,453.05,182.7042337
0.38,451.06,365.2782918
0.34,447.4,326.7343058
0.23,448.88,220.9669564
0.28,448.19,268.9067061
0.23,448.11,220.8081655
0.23,446.73,220.7484014
0.26,449.24,249.4692649
0.41,445.81,393.2512324
0.3,450.88,287.6661534
0.44,454.43,421.7261668
0.47,446.93,450.3155489
0.46,440.7,440.6125498
0.52,445.48,497.9007251
0.45,445.37,430.7168857
0.39,441.16,373.1837183
0.4,441.45,382.5827184
0.31,445.23,296.3914632
0.3,448.59,286.7494621
0.45,449.53,429.9317817
0.48,447.73,458.4221362
0.34,450.77,324.5988459
0.33,446,314.9331537
0.33,438.41,315.0123591
0.37,440.57,353.2520151
0.39,442.16,372.4399663
0.45,441.96,429.806546
0.54,437.45,515.8576822
0.47,436.59,449.0234665
0.4,438.26,382.2135775
0.43,443.78,410.8815961
0.42,440.47,401.3643129
0.48,441.35,458.7032948
0.51,440.14,487.3802298
0.49,443.03,468.2315777
0.39,444.5,372.6790519
0.38,444.89,363.0943873
0.27,447.04,257.9708037
0.49,440.95,468.0936466
0.41,442.51,391.6422941
0.5,442.79,477.4968795
0.38,448.4,362.8417354
0.45,442.93,429.6085068
0.49,441.54,467.6845939
0.46,444.59,438.9399249
0.27,448.59,257.5757176
0.17,447.72,162.1094809
0.21,444.84,200.2025731
0.27,439.52,257.3141213
0.34,436.51,323.9153337
0.4,440.2,380.911651
0.41,442.76,390.2988869
0.37,443.86,352.036399
0.49,441.38,466.0059221
0.39,437.59,370.8472322
0.47,438.21,446.9258426
0.41,438.37,389.7742125
0.38,439.1,361.1260334
0.4,435.34,380.0648078
0.41,435.27,389.4246547
0.38,428.86,360.7637062
0.53,429.73,502.9824481
0.57,429.19,540.6334462
0.39,432.31,369.7193034
0.45,430.92,426.3052406
0.48,432.64,454.4055721
0.51,433.09,482.4581072
0.53,431.4,501.0099736
0.52,433.59,491.0976253
0.45,431.88,424.6166176
0.45,432.52,424.2044296
0.49,430.68,461.4546976
0.49,436.75,460.9865251
0.41,433.77,385.2525871
0.55,430.78,516.2107457
0.58,426.79,543.721814
0.55,432.73,514.8836705
0.57,432.63,532.9067364
0.56,429.82,522.8064527
0.58,430.52,540.6323727
0.6,429.62,558.4939983
0.49,435.45,455.3619707
0.38,433.92,352.5208527
0.3,433.28,277.8659166
0.21,436.09,194.1551485
0.19,439.78,175.3875632
0.44,434.15,405.5561641
0.48,436.53,441.7060111
0.47,430.73,431.7898668
0.54,424.66,495.2115427
0.62,414.38,567.6074962
0.59,417.51,539.1456156
0.58,418.7,529.0149012
0.5,421.54,455.1794547
0.55,415.49,499.7301142
0.55,418.9,498.7509336
0.51,421.45,461.5015576
0.58,411.92,523.7199985
0.57,411.99,513.6353795
0.62,406.79,557.4586234
0.55,411.8,493.3503329
0.61,407.7,545.9280243
0.59,414.12,526.8118373
0.56,425.33,498.790868
0.26,434.06,231.0020871
0.32,426.59,283.5883275
0.5,425.08,441.9656014
0.38,424.37,335.0171055
0.5,425.52,439.644568
0.62,400.48,543.6200124
0.59,393.41,515.9076122
0.62,388.42,540.5668209
0.65,377.89,565.0556047
0.66,365.39,572.0379038
0.63,369.95,544.3846612
0.62,377.53,534.1147608
0.62,385.75,532.3523804
0.59,386.53,505.0135755
0.59,391.8,503.4133915
0.2,407.16,170.0770525
0.27,402.41,228.8441143
0.42,398.91,354.7576891
0.57,389.11,479.8590639
0.53,381.11,444.6150783
0.59,384.77,493.2298525
0.61,382.58,508.1114774
0.63,374.88,522.9358028
0.62,368.91,512.73503
0.55,374.62,453.1889776
0.55,379.35,451.4751578
0.61,373.34,498.8102829
0.65,377.99,529.4598149
0.6,389.79,486.8657856
0.59,393.63,476.8521244
0.63,376.2,507.1306675
0.55,373.52,440.9341622
0.55,373.93,439.0899952
0.58,366.3,461.1979081
0.58,345.88,459.2566501
0.57,340.24,449.4160099
0.53,345.49,416.0477775
0.5,350.95,390.7861425
0.52,344.31,404.619058
0.57,332.95,441.5442734
0.52,337.81,400.9644595
0.51,341.1,391.455902
0.52,338.02,398.0786811
0.52,334.13,397.0738722
0.54,328.9,411.1619936
0.53,326.38,402.4628622
0.53,315.06,401.3460964
0.5,330.69,377.5973309
0.52,335.91,391.6249968
0.5,332.69,375.5757631
0.48,341.54,359.4775345
0.48,345.86,358.4733531
0.48,346.45,357.4410274
0.52,332.15,386.1322191
0.47,338.67,348.0844674
0.52,349.45,383.9853352
0.54,342.58,397.5189538
0.34,350.33,249.5632877
0.46,337.32,336.6352569
0.51,329.48,372.2103938
0.52,333.05,378.3863576
0.38,361.83,275.6714269
0.38,350.2,274.7845536
0.34,354.29,245.1184314
0.17,371.14,122.1789703
0.58,356.04,415.6667792
0.52,357.75,371.5216266
0.55,320.1,391.7138827
0.57,305.62,404.6012909
0.62,307.68,438.7134684
0.58,312.19,409.0874398
0.48,338.25,337.5595493
0.57,315.57,430.8282041
0.59,311.11,445.8524651
0.62,314.28,468.5229295
0.59,308.14,445.7599323
0.44,322.54,332.4311359
0.43,334.6,324.8084328
0.55,312.53,415.4526467
0.57,321.48,430.4705909
0.53,339.33,400.2953727
0.39,367.91,294.4957721
0.43,385,333.8258244
0.23,407.12,178.5579991
0.3,407.13,232.901738
0.35,391.87,271.7186943
0.54,341.84,419.2231284
0.5,322.77,388.0930852
0.41,333.13,318.2363299
0.38,337.23,294.8926116
0.47,329.35,364.7355986
0.57,309.7,442.3389174
0.43,334.55,333.6284778
0.56,326.24,434.4929013
0.53,324.91,411.2507097
0.52,329.32,403.4116784
0.61,328.22,473.2329305
0.62,334.98,480.9908473
0.58,319.38,449.8703982
0.43,335.94,333.5246055
0.43,334.01,333.4587736
0.52,324.26,403.2524705
0.6,315.62,435.795967
0.62,314.84,452.6210147
0.59,330.12,432.8963585
0.58,340.6,427.6869436
0.57,336.88,422.4295988
0.53,343.84,394.710991
0.54,349.5,404.1101519
0.48,368.13,360.9342033
0.33,380.36,249.3226009
0.43,362.44,326.4047917
0.59,306.35,449.8923607
0.56,312.24,428.9882101
0.59,315.44,454.0349799
0.65,320.5,502.3730262
0.62,339.24,481.3344903
0.53,357.35,413.2094495
0.51,342.84,399.3204411
0.58,332.86,456.0193994
0.51,354.91,402.7113621
0.52,349.48,412.2833598
0.48,368.26,382.1067211
0.57,345.97,455.6515148
0.58,340.74,465.4371142
0.52,345.5,418.9267013
0.53,343.99,428.7196685
0.41,379.12,332.8680459
0.51,369.91,415.6342573
0.45,376.08,368.1210101
0.35,401.73,287.361666
0.45,391.36,370.7697614
0.45,375.52,372.1306339
0.48,374.28,398.3820891
0.54,368.49,450.3749486
0.5,376.43,419.0962596
0.55,379.16,463.1604478
0.52,377.45,439.9461603
0.58,371.95,493.0562252
0.56,378.16,478.2232288
0.53,387.41,454.6366462
0.52,392.98,448.0631689
0.48,388.78,415.337595
0.59,383.4,512.7136536
0.49,378.91,427.6119343
0.68,345.59,595.8468709
0.69,333.02,607.0087141
0.67,338.7,591.8032682
0.68,347.23,603.0344114
0.61,370.46,543.0100458
0.62,374.33,554.0036315
0.71,337.25,636.7523915
0.72,330.91,648.0628111
0.66,351.21,596.1800109
0.61,385.64,552.9538486
0.62,386.94,563.9181365
0.47,399.35,428.9451612
0.55,404.15,503.6437249
0.46,404.5,422.5660945
0.65,376.92,598.998229
0.68,355.45,628.5024084
0.68,354.95,630.4877857
0.66,362.71,613.5581297
0.65,377.2,605.8265317
0.59,402.18,551.2400855
0.53,408.83,496.4750589
0.55,410.89,516.4157501
0.49,420.38,461.1413218
0.38,418.89,358.4221054
0.51,408.76,482.1096227
0.4,425.73,378.9863608
0.42,421.04,398.7400337
0.48,422.98,456.6542815
0.6,411.45,571.9852928
0.62,407.88,592.1769752
0.54,435.28,516.7346947
0.39,437.49,373.8752747
0.45,425.73,432.2089084
0.45,428.05,432.9199802
0.45,422.66,433.6674958
0.6,400.52,579.140152
0.66,387.91,638.0414132
0.55,418.49,532.5075359
0.38,427.88,368.4259089
0.38,414.98,368.9269772
0.53,416.92,515.2445974
0.55,425.4,535.3752381
0.35,429.59,341.0984522
0.41,435.64,400.0320562
0.63,422.16,615.4233765
0.59,429.6,576.9300507
0.5,439.2,489.4431225
0.55,437.7,538.9010601
0.48,446.46,470.5151695
0.55,431.7,539.3568402
0.43,431.6,421.8511491
0.39,427.45,382.7615443
0.4,411.23,392.727835
0.52,416.34,510.6998477
0.47,423.45,461.7289402
0.58,420.45,569.9538651
0.54,432.16,530.7923607
0.48,443.08,471.9054229
0.44,446.02,432.6585977
0.55,430.23,540.9180723
0.62,428.24,609.8644189
0.59,433.2,580.4046414
0.56,434.78,550.9368313
0.44,439.23,432.9108596
0.41,440.96,403.3919121
0.42,442.38,413.2265443
0.43,443.34,423.0585572
0.49,437.81,482.078964
0.42,446.2,413.1704215
0.56,437.37,550.8377278
0.59,442.42,580.2841576
0.41,456.49,403.1756012
0.52,439.93,511.2503671
0.37,440.91,363.7052598
0.52,440.66,511.0203427
0.54,442.48,530.5350882
0.49,447.59,481.2823123
0.52,448.73,510.5764217
0.62,442.23,608.4109495
0.59,447.23,578.6825449
0.46,454.76,450.9189594
0.43,461.95,421.3004777
0.42,462.24,411.2635544
0.49,449.17,479.5352677
0.46,449.62,449.9139747
0.53,444.47,518.1298127
0.37,443.5,361.4749182
0.52,435.28,507.7346634
0.55,436.9,536.7088658
0.49,448.23,477.9232388
0.5,439.29,487.3644448
0.57,434.66,555.2788222
0.58,438.57,564.6522341
0.51,436.08,496.2212212
0.59,431.36,573.6851676
0.55,438.88,534.5219191
0.52,446.37,505.0413436
0.48,447.71,465.9296732
0.3,447.86,290.9930323
0.32,448.1,310.2176509
0.12,443.59,116.2543283
0.4,443.23,387.2998896
0.35,440.83,338.641968
0.3,442.49,290.0978211
0.41,437.31,396.1794536
0.55,436.9,531.1545481
0.53,437.09,511.4734786
0.48,441.97,462.9544426
0.43,445.66,414.4283023
0.27,445.82,260.1494793
0.27,451.68,260.0818349
0.13,449.2,125.1893154
0.17,445.82,163.6514954
0.2,448.52,192.4940414
0.16,440.91,153.9407804
0.12,443.7,115.422751
0.41,445.83,394.2565044
0.45,441.51,432.5663982
0.45,444.12,432.4424635
0.28,452.5,269.0032513
0.43,446.98,412.9638701
0.42,450.85,403.214911
0.29,452.35,278.3349408
0.37,444.57,355.0139539
0.38,439.52,364.476752
0.23,440.73,220.5440509
0.1,440.12,95.84685608
0.18,440.23,172.461274
0.42,441.89,402.2984151
0.41,441.38,392.5755717
0.51,447.32,488.1458038
0.47,449.12,449.7342246
0.25,446.52,239.114199
0.27,444.94,258.1474034
0.27,439.95,258.0745159
0.41,443.35,391.7156233
0.26,439.91,248.3119904
0.25,437.59,238.675622
0.38,438.24,362.6502982
0.38,440.1,362.7415044
0.37,438.62,353.2520151
0.4,435.05,381.989709
0.17,441.34,162.3713618
0.45,437.07,429.8814018
0.32,438.98,305.7181048
0.41,439.23,391.768917
0.16,440.58,152.8861753
0.48,440.92,458.7020719
0.24,440.8,229.3516474
0.19,438.59,181.5730268
0.27,437.37,258.0051551
0.46,436.26,439.5701638
0.51,432.19,487.3108883
0.51,435.6,487.2781847
0.43,442.14,410.7760572
0.41,440.81,391.6422941
0.46,438.45,439.2971291
0.52,437.93,496.5202695
0.57,435.88,544.1707753
0.48,438.67,458.1400103
0.46,438.08,438.9399249
0.46,439.49,438.8327041
0.38,440.39,362.362369
0.45,438.52,429.0055137
0.42,441.84,400.266411
0.43,441.29,409.6576279
0.36,440.49,342.8204859
0.34,441.21,323.6624916
0.3,442.49,285.4349181
0.34,439.75,323.351048
0.42,439.75,399.3739424
0.46,439.97,437.4167822
0.42,443.09,399.2809006
0.41,444.38,389.6359834
0.48,439.38,456.0777693
0.47,437.46,446.4136286
0.33,439.95,313.2947975
0.45,436.62,427.0605692
0.46,439.63,436.3006759
0.23,442.98,218.0395892
0.3,442.23,284.2034937
0.41,438.88,388.1380928
0.45,438.28,425.6983299
0.37,441.56,349.7616797
0.5,439.22,472.2092551
0.55,432.84,518.975866
0.56,430.99,527.8988458
0.59,430.63,555.6291257
0.58,431.8,545.6575195
0.39,440.52,366.459778
0.48,434.05,450.5111963
0.59,427.37,553.096328
0.48,432.54,449.3530215
0.53,432.24,495.5097724
0.38,433.84,354.7615214
0.41,434.98,382.17116
0.58,432.48,539.8775317
0.6,433.58,557.5860866
0.41,435.51,380.3514463
0.24,435,222.2927333
0.42,435.92,388.3102969
0.38,438.2,350.7751264
0.31,437.33,285.732752
0.51,432.2,469.3126368
0.63,417.01,578.7821619
0.6,419.5,550.2350474
0.59,416.58,540.1426174
0.6,415.58,548.2836769
0.6,418.13,547.2567944
0.59,424.9,537.1117566
0.55,431.95,499.7301142
0.45,437.16,408.0689457
0.52,431.17,470.5506078
0.57,421.56,514.6903434
0.57,423.93,513.6353795
0.52,432.23,467.5459422
0.41,431.2,367.7702482
0.46,428.54,411.6834282
0.55,423.81,491.0957805
0.56,416.4,498.790868
0.53,418.38,470.8888698
0.52,408.65,460.8310322
0.55,414.25,486.1621616
0.47,412.73,414.363262
0.45,416.22,395.6801112
0.48,414.02,420.8671064
0.57,401.8,498.4192186
0.59,404.72,514.4103618
0.57,408.68,495.5102995
0.54,412.53,468.0310122
0.52,412.7,449.3333712
0.52,406.66,447.9672188
0.52,396.63,446.4890932
0.61,371.21,522.1326797
0.62,361.81,529.0106826
0.64,365.65,544.2465681
0.61,377.46,517.0181842
0.62,385.84,523.689922
0.56,393.95,471.4404838
0.38,409.85,318.7806222
0.55,397.06,459.7905405
0.49,403.41,408.1551212
0.51,402.65,423.3289832
0.6,395.18,496.1951903
0.62,391.98,510.8675747
0.47,402,385.8060439
0.56,374.27,457.9241941
0.52,379.38,423.5678519
0.55,373.88,446.2936368
0.57,369.77,460.6876456
0.63,371.63,507.1306675
0.62,368.24,497.0530555
0.57,363.55,455.0569041
0.53,369.92,421.4394678
0.52,367.3,411.7473414
0.5,374.47,394.2245701
0.48,378.45,376.7979871
0.43,382.99,336.0760825
0.48,375.27,373.4945151
0.45,375.15,348.5875843
0.61,365.74,470.3621544
0.66,360.09,506.5899908
0.66,349.62,505.2537106
0.65,348.61,496.3423402
0.61,355.48,464.4607705
0.6,360.94,455.6183346
0.63,359.48,477.0717749
0.57,355.34,430.4609573
0.52,366.27,391.6249968
0.53,362.25,398.1103089
0.47,379.05,351.9884192
0.41,394.55,306.1959891
0.33,388.68,245.7407064
0.38,388.73,282.1735447
0.51,370.52,377.7086774
0.44,384.55,324.9106683
0.27,397.83,198.7594769
0.37,372.02,271.5835778
0.49,360.45,358.5897302
0.45,362.4,328.4209357
0.41,356.98,298.3430896
0.25,381.09,181.3627808
0.38,384.84,274.7845536
0.38,377.75,273.9558939
0.26,382.08,186.8619545
0.4,355.98,286.6667442
0.48,320.99,342.9430399
0.47,343.79,334.737318
0.21,369.17,149.0636335
0.43,318.72,304.2690184
0.47,319.05,331.5018909
0.4,347.57,281.2996244
0.34,363.77,256.9852445
0.43,364.07,324.943322
0.33,377.21,249.3751076
0.33,357.71,249.323352
0.56,303.98,423.094173
0.6,306.05,453.2210691
0.48,324.25,362.5768553
