Clearness,GHI,Solar Angle,sin(b),Y,X
0.41,377.9046075,59.31,0.859941365,6.977130994,1.162869982
0.33,303.6728826,59.07,0.857795899,6.978002791,1.165778481
0.16,146.9922951,58.83,0.855635381,6.978872585,1.168722124
0.25,229.2646031,58.58,0.853368879,6.979734546,1.171826188
0.32,292.9587077,58.34,0.85117775,6.980600253,1.174842739
0.18,164.4851031,58.09,0.848879445,6.981456535,1.178023577
0.27,246.2655575,57.84,0.846564978,6.982312096,1.181244236
0.3,273.1076728,57.59,0.844234393,6.983164034,1.184505166
0.46,417.9560955,57.34,0.841887736,6.984013786,1.187806827
0.55,498.7509336,57.09,0.83952505,6.984862805,1.191149686
0.27,244.324354,56.83,0.837050902,6.985700378,1.194670476
0.32,288.9489647,56.57,0.834559518,6.98653558,1.198236889
0.54,486.6019385,56.32,0.832147749,6.987377825,1.201709674
0.46,413.5983335,56.06,0.829622703,6.988208339,1.205367206
0.32,287.0401937,55.79,0.82698246,6.989028331,1.20921549
0.44,393.7841487,55.53,0.824422645,6.989855427,1.212970078
0.37,330.3735251,55.27,0.821845854,6.990678609,1.216773188
0.43,383.0001308,55,0.819152044,6.991490967,1.220774589
0.55,488.6582611,54.73,0.816440044,6.992302194,1.224829683
0.57,505.1417084,54.46,0.813709913,6.993109268,1.228939189
0.55,486.1621616,54.19,0.810961712,6.993913671,1.233103838
0.57,502.5256582,53.92,0.808195503,6.994716908,1.23732438
0.58,509.9876989,53.65,0.805411346,6.995515924,1.24160158
0.56,491.0116241,53.37,0.802505183,6.996303263,1.246097872
0.55,480.9308249,53.1,0.799684658,6.997098251,1.250492915
0.57,496.9727224,52.82,0.796740914,6.997879787,1.255113152
0.59,512.8966258,52.54,0.793778143,6.998658332,1.259797853
0.56,485.3654941,52.26,0.790796414,6.999435421,1.26454797
0.45,388.8461866,51.98,0.787795799,7.000207915,1.269364474
0.52,447.9672188,51.71,0.78488453,7.000865192,1.27407276
0.27,231.8308753,51.43,0.781847028,7.001437614,1.279022576
0.12,102.7146255,51.16,0.778900323,7.002090249,1.283861324
0.14,119.4540251,50.89,0.775936322,7.002729248,1.28876555
0.3,255.1155788,50.61,0.772844343,7.003367115,1.293921614
0.49,415.309689,50.34,0.769845312,7.003940047,1.298962252
0.58,489.9034755,50.06,0.766717149,7.00457288,1.304261946
0.59,496.696224,49.79,0.763683363,7.005213384,1.309443217
0.59,494.9488607,49.51,0.760519304,7.005840972,1.314891015
0.46,384.5520884,49.24,0.757451045,7.006404411,1.320217335
0.55,458.1332993,48.96,0.754251381,7.007026759,1.325817924
0.62,514.6352345,48.69,0.75114893,7.007645506,1.331293915
0.59,487.9252705,48.41,0.747913956,7.008262341,1.337052199
0.62,510.8675747,48.14,0.7447776,7.008815837,1.342682702
0.54,443.2665186,47.86,0.741507614,7.0094272,1.348603819
0.48,392.5064521,47.58,0.73821992,7.010035655,1.354609884
0.52,423.5678519,47.3,0.734914595,7.010641169,1.360702327
0.24,194.7463142,47.03,0.731710695,7.011184183,1.366660358
0.07,56.57567577,46.75,0.72837097,7.01178396,1.372926766
0.46,370.2858842,46.47,0.72501385,7.012368678,1.379283996
0.66,529.1209946,46.19,0.721639415,7.012962262,1.385733621
0.59,471.023813,45.91,0.718247747,7.013482112,1.392277254
0.55,437.3428439,45.64,0.714960963,7.014081764,1.398677763
0.61,483.0113044,45.36,0.711535677,7.014666099,1.405410905
0.62,488.8384669,45.08,0.708093399,7.015247177,1.412243076
0.57,447.4476097,44.8,0.70463421,7.015754838,1.419176057
0.55,429.8647567,44.52,0.701158193,7.016329391,1.426211674
0.54,420.1813294,44.24,0.697665431,7.016888111,1.433351798
0.56,433.7978827,43.96,0.694156007,7.017455762,1.440598352
0.56,431.8078794,43.68,0.690630006,7.017950307,1.447953306
0.55,422.1583257,43.4,0.687087511,7.018511038,1.455418683
0.55,421.0447588,43.25,0.68518299,7.018645481,1.459464135
0.48,366.5297282,43.11,0.683401201,7.018721989,1.463269305
0.47,357.8632166,42.95,0.681359874,7.018838084,1.467653201
0.41,311.3391953,42.8,0.679441304,7.018965527,1.471797481
0.47,355.9106892,42.65,0.677518078,7.019021454,1.475975377
0.54,407.8051174,42.5,0.675590208,7.019144135,1.480187233
0.62,466.9374962,42.35,0.673657707,7.019264359,1.484433399
0.58,435.6678852,42.21,0.671849874,7.019327763,1.488427756
0.55,411.9013417,42.05,0.669778868,7.019428529,1.493030085
0.52,388.3461325,41.9,0.667832555,7.019541306,1.49738133
0.55,409.5678439,41.75,0.665881666,7.019582868,1.501768334
0.52,386.1322191,41.6,0.663926213,7.019690576,1.506191473
0.52,385.1147299,41.46,0.662097017,7.019810939,1.510352674
0.64,472.5973357,41.31,0.660132778,7.019845115,1.51484676
0.62,456.4106507,41.15,0.658032604,7.019929554,1.51968154
0.55,403.7053184,41,0.656059029,7.020026713,1.524253087
0.53,387.8623612,40.85,0.654080958,7.020052956,1.528862732
0.53,386.8068798,40.71,0.652230713,7.020160747,1.533199801
0.51,371.1096969,40.56,0.650243987,7.020249872,1.53788427
0.38,275.6714269,40.41,0.648252805,7.020268228,1.542608058
0.36,260.3222087,40.25,0.64612398,7.02033525,1.547690585
0.4,288.3746251,40.1,0.64412363,7.020415748,1.552496996
0.44,316.227923,39.95,0.642118865,7.020425625,1.557344059
0.49,351.1667617,39.81,0.640243781,7.020517371,1.561905059
0.51,364.3769799,39.66,0.63823052,7.020589289,1.566831997
0.4,284.8828238,39.51,0.636212884,7.020590731,1.571800924
0.55,390.4047544,39.35,0.634055934,7.020639137,1.577147923
0.54,382.105279,39.2,0.632029303,7.02070183,1.582205122
0.47,331.5018909,39.05,0.629998339,7.020694194,1.587305772
0.23,161.7472841,38.91,0.628098877,7.02076879,1.592106015
0.26,196.5181282,42.18,0.671461959,7.026126246,1.489287646
0.33,249.3751076,42.17,0.671332613,7.026111411,1.489574588
0.41,309.8296792,42.17,0.671332613,7.026111411,1.489574588
0.38,287.0996174,42.16,0.671203246,7.026096568,1.489861685
0.23,173.7708211,42.16,0.671203246,7.026096568,1.489861685
0.35,264.378957,42.15,0.67107386,7.026081715,1.490148939
0.52,392.7915932,42.15,0.67107386,7.026081715,1.490148939
0.63,475.7832846,42.14,0.670944452,7.026066855,1.490436349
0.55,415.4008585,42.14,0.670944452,7.026149908,1.490436349
0.62,468.1727659,42.13,0.670815025,7.026135038,1.490723915
0.53,411.4597371,43.59,0.689493141,7.026387973,1.45034075
0.48,372.6427808,43.59,0.689493141,7.026387973,1.45034075
0.3,232.8558511,43.58,0.689366718,7.026374304,1.450606729
0.44,341.521915,43.58,0.689366718,7.026374304,1.450606729
0.27,209.6115642,43.59,0.689493141,7.026387973,1.45034075
0.57,442.4261171,43.58,0.689366718,7.026374304,1.450606729
0.34,263.9032979,43.58,0.689366718,7.026374304,1.450606729
0.46,356.9752667,43.57,0.689240274,7.026360628,1.45087285
0.24,186.2479652,43.57,0.689240274,7.026360628,1.45087285
0.45,349.2149348,43.57,0.689240274,7.026360628,1.45087285
0.48,372.4224868,43.56,0.689113808,7.026346945,1.451139112
0.55,426.7340995,43.56,0.689113808,7.026346945,1.451139112
0.59,457.8073938,43.56,0.689113808,7.026430143,1.451139112
0.57,442.2012629,43.55,0.688987322,7.026416451,1.451405516
0.54,418.9275122,43.55,0.688987322,7.026416451,1.451405516
0.54,418.9275122,43.55,0.688987322,7.026416451,1.451405516
0.54,418.8448535,43.54,0.688860815,7.026402752,1.451672063
0.57,442.114012,43.54,0.688860815,7.026402752,1.451672063
0.32,248.1553664,43.53,0.688734286,7.026389044,1.451938752
0.48,372.2330497,43.53,0.688734286,7.026389044,1.451938752
0.59,428.5327009,40.4,0.648119901,7.021679359,1.542924385
0.58,423.4196589,40.65,0.651436559,7.021666229,1.535068898
0.33,242.1284717,40.9,0.654740814,7.021646911,1.527321925
0.64,471.9304205,41.15,0.658032604,7.021619463,1.51968154
0.6,444.6627356,41.4,0.661311865,7.021671463,1.512145861
0.55,409.6057454,41.65,0.664578537,7.02163432,1.504713055
0.48,359.2090239,41.9,0.667832555,7.021591436,1.49738133
0.46,345.8952782,42.15,0.67107386,7.021540929,1.490148939
0.23,173.7702976,42.4,0.674302388,7.021486891,1.483014176
0.22,166.9978004,42.65,0.677518078,7.021427417,1.475975377
0.49,373.6394182,42.89,0.680593006,7.021431891,1.469306901
0.55,421.3277063,43.14,0.683783357,7.021362073,1.462451507
0.59,454.0349799,43.39,0.686960689,7.021285195,1.455687372
0.6,463.7289473,43.63,0.689998625,7.021191515,1.449278251
0.61,473.5710307,43.88,0.693150266,7.021106704,1.442688618
0.52,405.4130448,44.12,0.696163428,7.021003715,1.436444318
0.55,430.6396914,44.36,0.699164374,7.020978167,1.430278826
0.26,204.4224894,44.6,0.702153053,7.020866401,1.424190916
0.19,150.0297231,44.85,0.705253159,7.020763086,1.417930551
0.55,436.0689382,45.09,0.708216629,7.020642606,1.411997345
0.58,461.712288,45.33,0.711167673,7.020516169,1.406138155
0.62,495.6209459,45.58,0.714228408,7.020399683,1.40011233
0.63,505.5610033,45.81,0.717032275,7.020338595,1.394637361
0.58,467.2643977,46.05,0.71994573,7.02020188,1.388993584
0.55,444.8977692,46.3,0.722967146,7.020073024,1.383188718
0.61,495.2427025,46.53,0.725734693,7.01991504,1.377914008
0.55,448.2330226,46.77,0.728610099,7.019766771,1.372476172
0.52,425.3842784,47.01,0.731472722,7.019614762,1.367104979
0.54,443.3579989,47.24,0.734204025,7.019532033,1.362019229
0.53,436.6843857,47.47,0.736923498,7.019360172,1.356992962
0.43,355.5914946,47.71,0.739748547,7.019197608,1.351810699
0.52,431.5805965,47.95,0.742560616,7.019031517,1.346691406
0.59,491.9953738,48.28,0.746405928,7.018587744,1.339753562
0.39,326.735196,48.61,0.750226479,7.018138731,1.332930826
0.25,210.4463161,48.95,0.754136773,7.017706482,1.326019411
0.23,194.4865186,49.28,0.757906665,7.017233852,1.319423679
0.43,365.2321393,49.61,0.761651414,7.016769509,1.312936576
0.47,400.9057549,49.93,0.765258558,7.016290476,1.306747882
0.6,514.1074285,50.27,0.769064992,7.015837671,1.300280225
0.65,559.3859547,50.6,0.772733573,7.015443544,1.294107095
0.6,518.5398225,50.93,0.776376522,7.01496012,1.288034828
0.49,425.1761453,51.25,0.779884483,7.014462899,1.28224118
0.45,392.1304981,51.59,0.783585035,7.013978075,1.27618568
0.38,332.4253724,51.91,0.787042703,7.013472189,1.270579088
0.39,342.4869119,52.23,0.790475821,7.012962192,1.265060832
0.47,414.3662848,52.56,0.793990399,7.012456823,1.259461074
0.39,345.1742946,52.89,0.797478637,7.011958263,1.253952085
0.58,515.2280428,53.21,0.800835908,7.011435991,1.248695257
0.65,579.5083628,53.53,0.804168199,7.010909839,1.243520947
0.65,581.5833281,53.85,0.807475405,7.010379858,1.238427812
0.5,449.0099965,54.18,0.810859581,7.009852715,1.233259153
0.47,423.4803321,54.49,0.814014154,7.009307181,1.228479867
0.53,479.1779353,54.81,0.817245492,7.008766022,1.223622534
0.48,435.4747784,55.13,0.820451338,7.008306733,1.21884133
0.39,355.0038588,55.45,0.823631592,7.007769145,1.214135069
0.58,529.6841406,55.77,0.826786155,7.00721724,1.209502595
0.55,503.8446672,56.08,0.829817545,7.006654449,1.205084185
0.57,523.7556777,56.39,0.832824643,7.006076401,1.200732962
0.56,516.1843489,56.71,0.835903171,7.005524959,1.19631081
0.58,536.2039323,57.02,0.838860632,7.004952434,1.192093135
0.6,556.3127521,57.33,0.841793536,7.004376765,1.187939747
0.54,502.0021061,57.65,0.844795201,7.003451501,1.183718845
0.48,447.3795927,57.97,0.847770515,7.002521909,1.179564496
0.59,551.2400855,58.28,0.850627633,7.001583993,1.175602532
0.57,533.9448746,58.61,0.853641718,7.000655228,1.171451652
0.61,572.7520137,58.92,0.856447337,6.999711609,1.167614116
0.66,621.1291273,59.23,0.859227884,6.998775541,1.1638356
0.65,613.0904434,59.54,0.861983279,6.99781479,1.160115311
0.7,661.71909,59.85,0.864713441,6.996873184,1.156452477
0.7,663.2261314,60.17,0.867505119,6.995924815,1.152730949
0.68,645.5791022,60.47,0.870097744,6.994959952,1.149296164
0.66,627.8996371,60.78,0.872751729,6.993999936,1.145801225
0.59,562.4522046,61.09,0.875380165,6.993035916,1.142360816
0.59,563.5232506,61.39,0.877899415,6.99206459,1.13908266
0.65,621.9954659,61.69,0.880394596,6.991100787,1.135854314
0.63,603.9523668,61.99,0.882865641,6.990113043,1.132675181
0.69,662.7203263,62.29,0.885312482,6.989231361,1.129544675
0.68,654.1901923,62.58,0.887654691,6.988233077,1.126564204
0.55,530.0380504,62.88,0.890053735,6.987259239,1.123527671
0.64,617.7494955,63.17,0.892349617,6.986267407,1.120637002
0.62,599.3722366,63.46,0.894622639,6.985271919,1.117789733
0.57,551.8714462,63.75,0.896872742,6.984275348,1.114985386
0.55,533.2480261,64.03,0.899023454,6.983269813,1.112318033
0.49,475.7216285,64.31,0.901152695,6.982263319,1.109689851
0.56,544.409386,64.59,0.903260416,6.981264384,1.107100436
0.36,350.4274286,64.87,0.905346565,6.980242346,1.104549395
0.56,545.7575235,65.14,0.907337732,6.979233813,1.102125444
0.59,575.6558858,65.41,0.90930875,6.978213387,1.099736476
0.48,468.8940012,65.69,0.91133144,6.977194536,1.097295623
0.59,576.9300507,65.95,0.913190165,6.976164906,1.095062166
0.55,538.3874347,66.22,0.915100476,6.975136851,1.092776177
0.21,205.7622229,66.48,0.916920829,6.97410314,1.090606701
0.45,441.1079714,66.64,0.918031664,6.973320772,1.089287047
0.34,333.4205921,66.8,0.919135339,6.972536293,1.087979057
0.38,372.7986899,66.96,0.920231847,6.971752228,1.086682669
0.4,392.5759429,67.12,0.921321179,6.97096731,1.08539782
0.34,333.8186597,67.28,0.922403327,6.970180275,1.084124451
0.47,461.5940931,67.43,0.923411307,6.969389027,1.082941039
0.4,392.9608001,67.58,0.924412959,6.968596976,1.081767613
0.48,471.6859573,67.73,0.925408274,6.967802856,1.080604127
0.48,471.8154317,67.88,0.926397247,6.967009193,1.07945053
0.3,294.9408893,68.02,0.92731456,6.966210205,1.078382722
0.41,403.1591478,68.16,0.928226337,6.965409189,1.07732345
0.51,501.5785761,68.3,0.929132572,6.964608677,1.076272677
0.52,511.4991901,68.44,0.930033259,6.963807401,1.075230365
0.5,491.8683402,68.57,0.930864639,6.962999665,1.074270047
0.53,521.4223582,68.7,0.931691228,6.962192474,1.073316964
0.48,472.2663923,68.83,0.93251302,6.961384558,1.072371087
0.58,570.6519732,68.95,0.933267336,6.960570281,1.071504339
0.61,600.1623619,69.07,0.934017559,6.959756585,1.070643684
0.59,580.4756948,69.19,0.934763684,6.958942199,1.069789099
0.57,560.7857336,69.31,0.93550571,6.958125844,1.068940563
0.64,629.5930233,69.42,0.936182295,6.957305781,1.068168033
0.52,511.4921758,69.53,0.936855429,6.956485056,1.06740055
0.59,580.2841576,69.64,0.93752511,6.95566239,1.066638098
0.55,540.8453187,69.74,0.938130913,6.954836095,1.065949311
0.62,609.5677454,69.84,0.938733858,6.954009164,1.065264656
0.58,570.1325695,69.94,0.939333943,6.953180313,1.064584121
0.61,599.4661712,70.03,0.939871573,6.952347904,1.063975152
0.27,265.2675441,70.12,0.940406885,6.951514878,1.063369501
0.1,98.22088005,70.21,0.940939876,6.950679949,1.062767161
0.2,196.3755468,70.29,0.941411696,6.949841519,1.062234519
0.51,500.4670713,70.28,0.941352819,6.949323627,1.062300956
0.45,441.3680427,70.27,0.941293913,6.948886635,1.062367435
0.48,470.5241315,70.26,0.941234979,6.948378881,1.062433954
0.41,401.7051067,70.25,0.941176015,6.947941479,1.062500514
0.42,411.2635544,70.24,0.941117023,6.947422615,1.062567115
0.23,225.0879828,70.22,0.940998953,6.946980582,1.062700438
0.3,293.4221574,70.21,0.940939876,6.946461222,1.062767161
0.52,508.3537785,70.2,0.940880769,6.946042941,1.062833924
0.38,371.2445106,70.18,0.94076247,6.945509524,1.062967574
0.36,351.5086131,70.16,0.940644056,6.945075935,1.063101386
0.53,517.1921798,70.15,0.940584806,6.944546262,1.063168354
0.58,565.7050582,70.14,0.940525528,6.944116507,1.063235362
0.56,545.8481782,70.12,0.940406885,6.943602012,1.063369501
0.53,516.3118873,70.1,0.940288127,6.943158221,1.063503804
0.48,467.2984006,70.08,0.940169255,6.942632564,1.06363827
0.52,505.951049,70.06,0.940050268,6.942188319,1.0637729
0.42,408.3860515,70.04,0.939931167,6.941662133,1.063907694
0.52,505.366178,70.03,0.939871573,6.941221776,1.063975152
0.47,456.4796759,70.01,0.9397523,6.940705711,1.064110191
0.34,330.0335185,69.99,0.939632913,6.94026988,1.064245395
0.33,320.0923355,69.96,0.939453617,6.939728959,1.064448507
0.26,252.0518413,69.94,0.939333943,6.93929266,1.064584121
0.23,222.8207958,69.92,0.939214155,6.938755571,1.064719899
0.34,329.2049062,69.9,0.939094252,6.938329463,1.064855841
0.34,328.9664832,69.87,0.938914184,6.937796727,1.065060064
0.38,367.45724,69.85,0.938793995,6.937350196,1.065196417
0.25,241.5728376,69.82,0.938613497,6.936816889,1.065401257
0.27,260.7485963,69.8,0.938493023,6.936369888,1.065538023
0.34,328.1150617,69.77,0.938312096,6.935846666,1.065743481
0.48,462.9544426,69.75,0.938191336,6.935399196,1.06588066
0.45,433.7040373,69.72,0.938009981,6.934864745,1.066086737
0.43,414.3121337,69.68,0.937767774,6.934842642,1.066362086
0.48,462.3677066,69.63,0.937464373,6.934906175,1.066707204
0.57,548.9069982,69.59,0.937221138,6.934883961,1.066984044
0.44,423.5685762,69.54,0.936916452,6.934857147,1.067331028
0.32,307.9904662,69.5,0.936672189,6.934925021,1.067609364
0.39,375.2306521,69.45,0.936366219,6.934898068,1.067958219
0.3,288.5568774,69.41,0.936120929,6.934875632,1.068238054
0.33,317.328406,69.36,0.935813676,6.93493873,1.068588786
0.51,490.2419179,69.31,0.93550571,6.934911563,1.068940563
0.54,518.9309562,69.27,0.935258824,6.934888953,1.069222738
0.48,461.1484308,69.22,0.934949575,6.934951823,1.069576399
0.47,451.3791138,69.17,0.934639615,6.934924441,1.06993111
0.43,412.815266,69.12,0.934328942,6.934896981,1.070286871
0.34,326.3237237,69.07,0.934017559,6.934959609,1.070643684
0.38,364.6089257,69.03,0.93376794,6.934936699,1.070929893
0.5,479.5746737,68.98,0.933455276,6.934909023,1.071288605
0.35,335.6105123,68.93,0.933141901,6.934971421,1.071648373
0.35,335.4639963,68.87,0.932764913,6.93493884,1.072081492
0.48,459.8967307,68.82,0.932449975,6.934910916,1.072443591
0.29,277.7774771,68.77,0.932134327,6.934973054,1.072806752
0.3,287.2504183,68.72,0.931817969,6.934944973,1.073170976
0.41,392.4309403,68.67,0.931500902,6.934916813,1.073536266
0.42,401.8901581,68.62,0.931183125,6.934978704,1.073902622
0.44,420.8409903,68.56,0.930800857,6.934945546,1.074343661
0.52,497.1727769,68.51,0.93048152,6.934917136,1.07471237
0.47,449.2408239,68.46,0.930161475,6.934978763,1.075082152
0.5,477.7019797,68.4,0.929776486,6.934945305,1.075527307
0.35,334.2661409,68.35,0.929454883,6.934916642,1.075899453
0.32,305.5047962,68.29,0.929068024,6.934973081,1.076347451
0.24,229.0422936,68.24,0.928744864,6.934944243,1.07672197
0.24,229.0998975,68.21,0.928550629,6.93540487,1.0769472
0.24,229.1364422,68.18,0.928356138,6.935773849,1.07717282
0.33,315.1415099,68.15,0.928161394,6.936234046,1.07739883
0.54,515.7678552,68.12,0.927966395,6.93660267,1.077625231
0.51,487.1989221,68.08,0.927706,6.937057464,1.077927705
0.23,219.7348879,68.04,0.927445153,6.937419355,1.078230876
0.3,286.6601831,68,0.927183855,6.937873688,1.078534743
0.32,305.7723506,67.95,0.926856596,6.938231579,1.078915557
0.5,477.8146583,67.9,0.926528631,6.938680425,1.079297462
0.52,496.9285694,67.85,0.926199961,6.939037887,1.079680461
0.52,496.9367049,67.79,0.925804625,6.939481186,1.080141504
0.38,363.1183664,67.73,0.925408274,6.939833147,1.080604127
0.5,477.7936563,67.67,0.925010909,6.940275887,1.081068332
0.08,76.44092365,67.61,0.924612529,6.940627364,1.081534122
0.38,363.07002,67.54,0.924146471,6.941064436,1.082079553
0.3,286.5879469,67.47,0.923679033,6.941408898,1.082627151
0.5,477.6125538,67.4,0.923210217,6.941845344,1.083176921
